,path,class,mode,id
141,/media/data_16T/nwl/datasets/airbnb/toluca/21891872/2.jpg,toluca,train,21891872.0
142,/media/data_16T/nwl/datasets/airbnb/toluca/21891872/8.jpg,toluca,train,21891872.0
143,/media/data_16T/nwl/datasets/airbnb/toluca/22152102/24.jpg,toluca,train,22152102.0
144,/media/data_16T/nwl/datasets/airbnb/toluca/22152102/27.jpg,toluca,train,22152102.0
145,/media/data_16T/nwl/datasets/airbnb/toluca/741463093677317294/23.jpg,toluca,train,7.414630936773172e+17
146,/media/data_16T/nwl/datasets/airbnb/toluca/718868000042947318/17.jpg,toluca,train,7.188680000429473e+17
147,/media/data_16T/nwl/datasets/airbnb/toluca/571833643642968264/36.jpg,toluca,train,5.7183364364296826e+17
148,/media/data_16T/nwl/datasets/airbnb/toluca/571833643642968264/22.jpg,toluca,train,5.7183364364296826e+17
149,/media/data_16T/nwl/datasets/airbnb/toluca/571833643642968264/8.jpg,toluca,train,5.7183364364296826e+17
150,/media/data_16T/nwl/datasets/airbnb/toluca/571833643642968264/32.jpg,toluca,train,5.7183364364296826e+17
151,/media/data_16T/nwl/datasets/airbnb/toluca/571833643642968264/1.jpg,toluca,train,5.7183364364296826e+17
152,/media/data_16T/nwl/datasets/airbnb/toluca/47057923/14.jpg,toluca,train,47057923.0
153,/media/data_16T/nwl/datasets/airbnb/toluca/47057923/18.jpg,toluca,train,47057923.0
154,/media/data_16T/nwl/datasets/airbnb/toluca/47057923/4.jpg,toluca,train,47057923.0
155,/media/data_16T/nwl/datasets/airbnb/toluca/47057923/10.jpg,toluca,train,47057923.0
156,/media/data_16T/nwl/datasets/airbnb/toluca/588603073919308306/12.jpg,toluca,train,5.886030739193083e+17
157,/media/data_16T/nwl/datasets/airbnb/toluca/588603073919308306/14.jpg,toluca,train,5.886030739193083e+17
158,/media/data_16T/nwl/datasets/airbnb/toluca/588603073919308306/13.jpg,toluca,train,5.886030739193083e+17
159,/media/data_16T/nwl/datasets/airbnb/toluca/588603073919308306/11.jpg,toluca,train,5.886030739193083e+17
160,/media/data_16T/nwl/datasets/airbnb/toluca/588603073919308306/4.jpg,toluca,train,5.886030739193083e+17
161,/media/data_16T/nwl/datasets/airbnb/toluca/1005716777088055853/2.jpg,toluca,train,1.0057167770880558e+18
162,/media/data_16T/nwl/datasets/airbnb/toluca/1005716777088055853/9.jpg,toluca,train,1.0057167770880558e+18
163,/media/data_16T/nwl/datasets/airbnb/toluca/1005716777088055853/3.jpg,toluca,train,1.0057167770880558e+18
164,/media/data_16T/nwl/datasets/airbnb/toluca/1005716777088055853/10.jpg,toluca,train,1.0057167770880558e+18
165,/media/data_16T/nwl/datasets/airbnb/toluca/714019693170738812/15.jpg,toluca,train,7.140196931707388e+17
166,/media/data_16T/nwl/datasets/airbnb/toluca/714019693170738812/17.jpg,toluca,train,7.140196931707388e+17
167,/media/data_16T/nwl/datasets/airbnb/toluca/40728908/17.jpg,toluca,train,40728908.0
168,/media/data_16T/nwl/datasets/airbnb/toluca/633448199359843202/24.jpg,toluca,train,6.334481993598432e+17
169,/media/data_16T/nwl/datasets/airbnb/toluca/633448199359843202/22.jpg,toluca,train,6.334481993598432e+17
170,/media/data_16T/nwl/datasets/airbnb/toluca/633448199359843202/30.jpg,toluca,train,6.334481993598432e+17
171,/media/data_16T/nwl/datasets/airbnb/toluca/633448199359843202/23.jpg,toluca,train,6.334481993598432e+17
172,/media/data_16T/nwl/datasets/airbnb/toluca/52320615/33.jpg,toluca,train,52320615.0
173,/media/data_16T/nwl/datasets/airbnb/toluca/52320615/23.jpg,toluca,train,52320615.0
174,/media/data_16T/nwl/datasets/airbnb/toluca/50598144/28.jpg,toluca,train,50598144.0
175,/media/data_16T/nwl/datasets/airbnb/toluca/50598144/9.jpg,toluca,train,50598144.0
176,/media/data_16T/nwl/datasets/airbnb/toluca/50598144/17.jpg,toluca,train,50598144.0
177,/media/data_16T/nwl/datasets/airbnb/toluca/50598144/4.jpg,toluca,train,50598144.0
178,/media/data_16T/nwl/datasets/airbnb/toluca/1012381374951978511/33.jpg,toluca,train,1.0123813749519785e+18
179,/media/data_16T/nwl/datasets/airbnb/toluca/1012381374951978511/40.jpg,toluca,train,1.0123813749519785e+18
180,/media/data_16T/nwl/datasets/airbnb/toluca/598585531072753314/19.jpg,toluca,train,5.985855310727533e+17
181,/media/data_16T/nwl/datasets/airbnb/toluca/598585531072753314/16.jpg,toluca,train,5.985855310727533e+17
182,/media/data_16T/nwl/datasets/airbnb/toluca/598585531072753314/32.jpg,toluca,train,5.985855310727533e+17
183,/media/data_16T/nwl/datasets/airbnb/toluca/598585531072753314/39.jpg,toluca,train,5.985855310727533e+17
184,/media/data_16T/nwl/datasets/airbnb/toluca/19982114/22.jpg,toluca,train,19982114.0
185,/media/data_16T/nwl/datasets/airbnb/toluca/19982114/38.jpg,toluca,train,19982114.0
186,/media/data_16T/nwl/datasets/airbnb/toluca/51846130/18.jpg,toluca,train,51846130.0
187,/media/data_16T/nwl/datasets/airbnb/toluca/51846130/20.jpg,toluca,train,51846130.0
188,/media/data_16T/nwl/datasets/airbnb/toluca/727701793636140882/25.jpg,toluca,train,7.277017936361409e+17
189,/media/data_16T/nwl/datasets/airbnb/toluca/727701793636140882/12.jpg,toluca,train,7.277017936361409e+17
190,/media/data_16T/nwl/datasets/airbnb/toluca/737184917853607397/19.jpg,toluca,train,7.371849178536074e+17
191,/media/data_16T/nwl/datasets/airbnb/toluca/737184917853607397/20.jpg,toluca,train,7.371849178536074e+17
192,/media/data_16T/nwl/datasets/airbnb/toluca/737184917853607397/8.jpg,toluca,train,7.371849178536074e+17
193,/media/data_16T/nwl/datasets/airbnb/toluca/737184917853607397/23.jpg,toluca,train,7.371849178536074e+17
194,/media/data_16T/nwl/datasets/airbnb/toluca/607860328752201792/4.jpg,toluca,train,6.078603287522017e+17
195,/media/data_16T/nwl/datasets/airbnb/toluca/607860328752201792/10.jpg,toluca,train,6.078603287522017e+17
196,/media/data_16T/nwl/datasets/airbnb/toluca/591497127251150464/25.jpg,toluca,train,5.914971272511505e+17
197,/media/data_16T/nwl/datasets/airbnb/toluca/32315034/26.jpg,toluca,train,32315034.0
198,/media/data_16T/nwl/datasets/airbnb/toluca/32315034/38.jpg,toluca,train,32315034.0
199,/media/data_16T/nwl/datasets/airbnb/toluca/32315034/34.jpg,toluca,train,32315034.0
200,/media/data_16T/nwl/datasets/airbnb/toluca/53814482/15.jpg,toluca,train,53814482.0
201,/media/data_16T/nwl/datasets/airbnb/toluca/53814482/16.jpg,toluca,train,53814482.0
202,/media/data_16T/nwl/datasets/airbnb/toluca/21204111/19.jpg,toluca,train,21204111.0
203,/media/data_16T/nwl/datasets/airbnb/toluca/21204111/25.jpg,toluca,train,21204111.0
204,/media/data_16T/nwl/datasets/airbnb/toluca/21204111/15.jpg,toluca,train,21204111.0
205,/media/data_16T/nwl/datasets/airbnb/toluca/21204111/35.jpg,toluca,train,21204111.0
206,/media/data_16T/nwl/datasets/airbnb/toluca/21204111/22.jpg,toluca,train,21204111.0
207,/media/data_16T/nwl/datasets/airbnb/toluca/21204111/9.jpg,toluca,train,21204111.0
208,/media/data_16T/nwl/datasets/airbnb/toluca/21204111/3.jpg,toluca,train,21204111.0
209,/media/data_16T/nwl/datasets/airbnb/toluca/45568989/24.jpg,toluca,train,45568989.0
210,/media/data_16T/nwl/datasets/airbnb/toluca/36934422/21.jpg,toluca,train,36934422.0
211,/media/data_16T/nwl/datasets/airbnb/toluca/49445929/11.jpg,toluca,train,49445929.0
212,/media/data_16T/nwl/datasets/airbnb/toluca/48445200/14.jpg,toluca,train,48445200.0
213,/media/data_16T/nwl/datasets/airbnb/toluca/33973931/28.jpg,toluca,train,33973931.0
214,/media/data_16T/nwl/datasets/airbnb/toluca/33973931/20.jpg,toluca,train,33973931.0
215,/media/data_16T/nwl/datasets/airbnb/toluca/11849540/15.jpg,toluca,train,11849540.0
216,/media/data_16T/nwl/datasets/airbnb/toluca/37123069/3.jpg,toluca,train,37123069.0
217,/media/data_16T/nwl/datasets/airbnb/toluca/37123069/10.jpg,toluca,train,37123069.0
218,/media/data_16T/nwl/datasets/airbnb/toluca/624042552271895910/25.jpg,toluca,train,6.240425522718959e+17
219,/media/data_16T/nwl/datasets/airbnb/toluca/624042552271895910/14.jpg,toluca,train,6.240425522718959e+17
220,/media/data_16T/nwl/datasets/airbnb/toluca/624042552271895910/18.jpg,toluca,train,6.240425522718959e+17
221,/media/data_16T/nwl/datasets/airbnb/toluca/632110618460856851/11.jpg,toluca,train,6.321106184608568e+17
222,/media/data_16T/nwl/datasets/airbnb/toluca/674746934209087210/9.jpg,toluca,train,6.747469342090872e+17
223,/media/data_16T/nwl/datasets/airbnb/toluca/674746934209087210/3.jpg,toluca,train,6.747469342090872e+17
224,/media/data_16T/nwl/datasets/airbnb/toluca/680617932616804278/11.jpg,toluca,train,6.806179326168042e+17
225,/media/data_16T/nwl/datasets/airbnb/toluca/680617932616804278/4.jpg,toluca,train,6.806179326168042e+17
226,/media/data_16T/nwl/datasets/airbnb/toluca/680617932616804278/10.jpg,toluca,train,6.806179326168042e+17
227,/media/data_16T/nwl/datasets/airbnb/toluca/41818901/16.jpg,toluca,train,41818901.0
228,/media/data_16T/nwl/datasets/airbnb/toluca/719642678297165294/18.jpg,toluca,train,7.196426782971653e+17
229,/media/data_16T/nwl/datasets/airbnb/toluca/719642678297165294/26.jpg,toluca,train,7.196426782971653e+17
230,/media/data_16T/nwl/datasets/airbnb/toluca/719642678297165294/37.jpg,toluca,train,7.196426782971653e+17
231,/media/data_16T/nwl/datasets/airbnb/toluca/719642678297165294/10.jpg,toluca,train,7.196426782971653e+17
232,/media/data_16T/nwl/datasets/airbnb/toluca/565136189480956017/11.jpg,toluca,train,5.65136189480956e+17
233,/media/data_16T/nwl/datasets/airbnb/toluca/46026949/22.jpg,toluca,train,46026949.0
234,/media/data_16T/nwl/datasets/airbnb/toluca/44647709/19.jpg,toluca,train,44647709.0
235,/media/data_16T/nwl/datasets/airbnb/toluca/44647709/11.jpg,toluca,train,44647709.0
236,/media/data_16T/nwl/datasets/airbnb/toluca/44647709/4.jpg,toluca,train,44647709.0
237,/media/data_16T/nwl/datasets/airbnb/toluca/44647709/10.jpg,toluca,train,44647709.0
238,/media/data_16T/nwl/datasets/airbnb/toluca/44647709/23.jpg,toluca,train,44647709.0
239,/media/data_16T/nwl/datasets/airbnb/toluca/46374709/9.jpg,toluca,train,46374709.0
240,/media/data_16T/nwl/datasets/airbnb/toluca/46374709/3.jpg,toluca,train,46374709.0
241,/media/data_16T/nwl/datasets/airbnb/toluca/41091406/22.jpg,toluca,train,41091406.0
242,/media/data_16T/nwl/datasets/airbnb/toluca/41091406/10.jpg,toluca,train,41091406.0
243,/media/data_16T/nwl/datasets/airbnb/toluca/29926748/11.jpg,toluca,train,29926748.0
244,/media/data_16T/nwl/datasets/airbnb/toluca/756014436219806586/12.jpg,toluca,train,7.560144362198066e+17
245,/media/data_16T/nwl/datasets/airbnb/toluca/756014436219806586/9.jpg,toluca,train,7.560144362198066e+17
246,/media/data_16T/nwl/datasets/airbnb/toluca/756014436219806586/3.jpg,toluca,train,7.560144362198066e+17
247,/media/data_16T/nwl/datasets/airbnb/toluca/50238907/16.jpg,toluca,train,50238907.0
248,/media/data_16T/nwl/datasets/airbnb/toluca/19729682/14.jpg,toluca,train,19729682.0
249,/media/data_16T/nwl/datasets/airbnb/toluca/46282779/35.jpg,toluca,train,46282779.0
250,/media/data_16T/nwl/datasets/airbnb/toluca/614314195465441839/2.jpg,toluca,train,6.143141954654418e+17
251,/media/data_16T/nwl/datasets/airbnb/toluca/614314195465441839/8.jpg,toluca,train,6.143141954654418e+17
252,/media/data_16T/nwl/datasets/airbnb/toluca/44628254/14.jpg,toluca,train,44628254.0
253,/media/data_16T/nwl/datasets/airbnb/toluca/30081381/2.jpg,toluca,train,30081381.0
254,/media/data_16T/nwl/datasets/airbnb/toluca/30081381/10.jpg,toluca,train,30081381.0
255,/media/data_16T/nwl/datasets/airbnb/toluca/17285448/29.jpg,toluca,train,17285448.0
256,/media/data_16T/nwl/datasets/airbnb/toluca/17285448/37.jpg,toluca,train,17285448.0
257,/media/data_16T/nwl/datasets/airbnb/toluca/17285448/30.jpg,toluca,train,17285448.0
258,/media/data_16T/nwl/datasets/airbnb/toluca/33934343/33.jpg,toluca,train,33934343.0
259,/media/data_16T/nwl/datasets/airbnb/toluca/33934343/16.jpg,toluca,train,33934343.0
260,/media/data_16T/nwl/datasets/airbnb/toluca/33934343/17.jpg,toluca,train,33934343.0
261,/media/data_16T/nwl/datasets/airbnb/toluca/53174953/7.jpg,toluca,train,53174953.0
262,/media/data_16T/nwl/datasets/airbnb/toluca/53174953/16.jpg,toluca,train,53174953.0
263,/media/data_16T/nwl/datasets/airbnb/toluca/53174953/1.jpg,toluca,train,53174953.0
264,/media/data_16T/nwl/datasets/airbnb/toluca/53674350/13.jpg,toluca,train,53674350.0
265,/media/data_16T/nwl/datasets/airbnb/toluca/53674350/11.jpg,toluca,train,53674350.0
266,/media/data_16T/nwl/datasets/airbnb/toluca/53674350/17.jpg,toluca,train,53674350.0
267,/media/data_16T/nwl/datasets/airbnb/toluca/46433520/19.jpg,toluca,train,46433520.0
268,/media/data_16T/nwl/datasets/airbnb/toluca/42455637/3.jpg,toluca,train,42455637.0
269,/media/data_16T/nwl/datasets/airbnb/toluca/42455637/10.jpg,toluca,train,42455637.0
